Id,Time,DB_Reg_E111TIC11_PV,DB_Reg_E111TIC11_SP,DB_Reg_E111TIC12_OP,DB_Reg_E111TIC12_PV
399,2024-01-29 14:45:41,8.616718,65.10229,0.0,7.499684
400,2024-01-29 14:45:46,8.697227,65.09562,0.0,7.49917
401,2024-01-29 14:45:51,8.699911,65.09656,0.0,7.403341
402,2024-01-29 14:45:56,8.7,65.09968,0.0,7.380152
403,2024-01-29 14:46:01,8.7,65.08897,0.0,7.302678
404,2024-01-29 14:46:06,8.7,65.09357,0.0,7.300091
405,2024-01-29 14:46:12,8.7,65.10005,0.0,7.38872
406,2024-01-29 14:46:17,8.614223,65.09747,0.0,7.399621
407,2024-01-29 14:46:22,8.698565,65.09032,0.0,7.497098
408,2024-01-29 14:46:27,8.699952,65.09526,0.0,7.591237
409,2024-01-29 14:46:32,8.7,65.09896,0.0,7.599711
410,2024-01-29 14:46:37,8.770349,65.09852,0.0,7.6
411,2024-01-29 14:46:42,8.799,65.10159,0.0,7.6
412,2024-01-29 14:46:47,8.79997,65.09845,0.0,7.775649
413,2024-01-29 14:46:52,8.8,65.09634,0.0,7.946043
414,2024-01-29 14:46:57,8.8,65.09454,0.0,8.173551
415,2024-01-29 14:47:02,8.8,65.09753,0.0,8.265888
416,2024-01-29 14:47:07,8.8,65.09499,0.0,8.298862
417,2024-01-29 14:47:12,8.8,65.099,0.0,8.299955
418,2024-01-29 14:47:17,8.667929,65.09622,0.0,8.3
419,2024-01-29 14:47:22,8.602259,65.0983,0.0,8.330903
420,2024-01-29 14:47:28,8.507534,65.09782,0.0,8.261675
421,2024-01-29 14:47:33,8.401993,65.10144,0.0,8.299352
422,2024-01-29 14:47:38,8.400058,65.10076,0.0,8.204265
423,2024-01-29 14:47:43,8.522164,65.09995,0.0,8.200144
424,2024-01-29 14:47:48,8.597399,65.10077,0.0,8.29118
425,2024-01-29 14:47:53,8.599916,65.10235,0.0,8.572099
426,2024-01-29 14:47:58,8.6,65.10538,0.0,8.69316
427,2024-01-29 14:48:03,8.6,65.10254,0.0,8.649852
428,2024-01-29 14:48:08,8.577477,65.10597,0.0,8.668438
429,2024-01-29 14:48:13,8.586878,65.1012,0.0,8.698946
430,2024-01-29 14:48:18,8.534042,65.10645,0.0,8.699964
431,2024-01-29 14:48:23,8.501133,65.10309,0.0,8.782264
432,2024-01-29 14:48:28,8.564105,65.10004,0.0,8.760847
433,2024-01-29 14:48:34,8.420597,65.09584,0.0,8.862422
434,2024-01-29 14:48:39,8.400677,65.09689,0.0,8.898754
435,2024-01-29 14:48:44,8.286118,65.09354,0.0,8.807906
436,2024-01-29 14:48:49,8.10784,65.09771,0.0,8.88276
437,2024-01-29 14:48:54,7.918455,65.10062,0.0,8.89943
438,2024-01-29 14:48:59,7.940754,65.10366,0.0,8.822402
439,2024-01-29 14:49:04,8.076148,65.10273,0.0,8.800742
440,2024-01-29 14:49:09,8.047457,65.1004,0.0,8.800029
441,2024-01-29 14:49:14,7.885498,65.09869,0.0,8.760897
442,2024-01-29 14:49:19,7.470901,65.10168,0.0,8.614236
443,2024-01-29 14:49:24,7.402338,65.10023,0.0,8.520353
444,2024-01-29 14:49:29,7.400076,65.10341,0.0,8.500674
445,2024-01-29 14:49:34,7.232797,65.10383,0.0,8.349324
446,2024-01-29 14:49:39,6.9156,65.10664,0.0,7.876912
447,2024-01-29 14:49:44,6.759581,65.09159,0.0,7.706501
448,2024-01-29 14:49:50,6.701955,65.10199,0.0,7.603842
449,2024-01-29 14:49:55,6.700067,65.10485,0.0,7.41489
450,2024-01-29 14:50:00,6.7,65.10724,0.0,7.210842
451,2024-01-29 14:50:05,6.7,65.10332,0.0,7.110695
452,2024-01-29 14:50:10,6.60498,65.10625,0.0,7.100355
453,2024-01-29 14:50:15,6.607622,65.10589,0.0,7.006306
454,2024-01-29 14:50:20,6.513446,65.10789,0.0,6.904415
455,2024-01-29 14:50:25,6.500444,65.1121,0.0,6.944621
456,2024-01-29 14:50:30,6.410628,65.10352,0.0,6.991017
457,2024-01-29 14:50:35,6.400353,65.10513,0.0,6.921542
458,2024-01-29 14:50:40,6.400012,65.10739,0.0,6.900717
459,2024-01-29 14:50:45,6.334461,65.11511,0.0,6.805983
460,2024-01-29 14:50:50,6.384243,65.11066,0.0,6.8002
461,2024-01-29 14:50:55,6.399475,65.10964,0.0,6.810519
462,2024-01-29 14:51:01,6.306598,65.11066,0.0,6.800348
463,2024-01-29 14:51:06,6.255638,65.11214,0.0,6.723682
464,2024-01-29 14:51:11,6.200941,65.11367,0.0,6.700398
465,2024-01-29 14:51:16,6.22684,65.11045,0.0,6.700013
466,2024-01-29 14:51:21,6.200891,65.11384,0.0,6.7
467,2024-01-29 14:51:26,6.104097,65.11488,0.0,6.685005
468,2024-01-29 14:51:31,6.100139,65.11429,0.0,6.602839
469,2024-01-29 14:51:36,6.03583,65.11153,0.0,6.648957
470,2024-01-29 14:51:41,6.001203,65.10925,0.0,6.698285
471,2024-01-29 14:51:46,6.070847,65.11241,0.0,6.616685
472,2024-01-29 14:51:51,6.008354,65.11308,0.0,6.610243
473,2024-01-29 14:51:56,6.000276,65.11285,0.0,6.69703
474,2024-01-29 14:52:01,6.00001,65.10693,0.0,6.604871
475,2024-01-29 14:52:06,6.083663,65.11359,0.0,6.600164
476,2024-01-29 14:52:11,6.055431,65.10603,0.0,6.50982
477,2024-01-29 14:52:17,5.969823,65.10687,0.0,6.500325
478,2024-01-29 14:52:22,5.90232,65.10922,0.0,6.50001
479,2024-01-29 14:52:27,5.900038,65.10808,0.0,6.5
480,2024-01-29 14:52:32,5.974931,65.11171,0.0,6.5
481,2024-01-29 14:52:37,5.999172,65.10956,0.0,6.431751
482,2024-01-29 14:52:42,6.043504,65.10912,0.0,6.395282
483,2024-01-29 14:52:47,6.001456,65.10828,0.0,6.303186
484,2024-01-29 14:52:52,5.916461,65.11149,0.0,6.30011
485,2024-01-29 14:52:57,5.900551,65.11244,0.0,6.3
486,2024-01-29 14:53:02,5.805396,65.11321,0.0,6.394339
487,2024-01-29 14:53:07,5.828557,65.1128,0.0,6.399813
488,2024-01-29 14:53:12,5.897619,65.11166,0.0,6.4
489,2024-01-29 14:53:17,5.89992,65.10764,0.0,6.4
490,2024-01-29 14:53:22,5.9,65.11105,0.0,6.4
491,2024-01-29 14:53:27,5.9,65.11111,0.0,6.4
492,2024-01-29 14:53:33,5.9,65.11515,0.0,6.4
493,2024-01-29 14:53:38,5.82234,65.11958,0.0,6.4
494,2024-01-29 14:53:43,5.713491,65.11723,0.0,6.304016
495,2024-01-29 14:53:48,5.700449,65.11263,0.0,6.300135
496,2024-01-29 14:53:53,5.700015,65.11556,0.0,6.313454
497,2024-01-29 14:53:58,5.7,65.11672,0.0,6.396614
498,2024-01-29 14:54:03,5.7,65.11915,0.0,6.31011
499,2024-01-29 14:54:08,5.76713,65.1207,0.0,6.300338
500,2024-01-29 14:54:13,5.70382,65.12616,0.0,6.3
501,2024-01-29 14:54:18,5.688831,65.1199,0.0,6.3
502,2024-01-29 14:54:23,5.602938,65.12207,0.0,6.3
503,2024-01-29 14:54:28,5.658768,65.12345,0.0,6.3
504,2024-01-29 14:54:33,5.601988,65.11991,0.0,6.3
505,2024-01-29 14:54:38,5.600068,65.12135,0.0,6.3
506,2024-01-29 14:54:44,5.6,65.1237,0.0,6.264467
507,2024-01-29 14:54:49,5.6,65.1229,0.0,6.202154
508,2024-01-29 14:54:54,5.6,65.12637,0.0,6.200071
509,2024-01-29 14:54:59,5.6,65.12546,0.0,6.2
510,2024-01-29 14:55:04,5.690316,65.12651,0.0,6.2
511,2024-01-29 14:55:09,5.69968,65.1251,0.0,6.171081
512,2024-01-29 14:55:14,5.738645,65.12587,0.0,6.102377
513,2024-01-29 14:55:19,5.797967,65.12691,0.0,6.17672
514,2024-01-29 14:55:24,5.736464,65.12628,0.0,6.102735
515,2024-01-29 14:55:29,5.62554,65.12701,0.0,6.053748
516,2024-01-29 14:55:34,5.54478,65.12918,0.0,6.001784
517,2024-01-29 14:55:39,5.598154,65.13096,0.0,6.00006
518,2024-01-29 14:55:44,5.599935,65.12853,0.0,6.086387
519,2024-01-29 14:55:49,5.626938,65.13519,0.0,6.099548
520,2024-01-29 14:55:54,5.600897,65.13461,0.0,6.185074
521,2024-01-29 14:56:00,5.60003,65.12971,0.0,6.199502
522,2024-01-29 14:56:05,5.683194,65.13257,0.0,6.288995
523,2024-01-29 14:56:10,5.608995,65.13586,0.0,6.299634
524,2024-01-29 14:56:15,5.693983,65.13991,0.0,6.299987
525,2024-01-29 14:56:20,5.785897,65.13892,0.0,6.3
526,2024-01-29 14:56:25,5.799537,65.13727,0.0,6.3
527,2024-01-29 14:56:30,5.799984,65.13769,0.0,6.3
528,2024-01-29 14:56:35,5.705543,65.14505,0.0,6.383429
529,2024-01-29 14:56:40,5.700189,65.14423,0.0,6.399442
530,2024-01-29 14:56:45,5.611017,65.14244,0.0,6.399982
531,2024-01-29 14:56:50,5.706421,65.14632,0.0,6.489525
532,2024-01-29 14:56:55,5.705743,65.14929,0.0,6.499656
533,2024-01-29 14:57:00,5.700194,65.14738,0.0,6.5
534,2024-01-29 14:57:06,5.643204,65.15113,0.0,6.5
535,2024-01-29 14:57:11,5.60144,65.14985,0.0,6.590877
536,2024-01-29 14:57:16,5.624188,65.14028,0.0,6.599693
537,2024-01-29 14:57:21,5.585032,65.1502,0.0,6.617432
538,2024-01-29 14:57:26,5.583567,65.15249,0.0,6.537403
539,2024-01-29 14:57:31,5.599448,65.15179,0.0,6.501251
540,2024-01-29 14:57:36,5.599979,65.15618,0.0,6.500042
541,2024-01-29 14:57:41,5.561298,65.15627,0.0,6.5
542,2024-01-29 14:57:46,5.651608,65.15057,0.0,6.5
543,2024-01-29 14:57:51,5.601711,65.14469,0.0,6.5
544,2024-01-29 14:57:56,5.600058,65.14883,0.0,6.5
545,2024-01-29 14:58:01,5.6,65.15613,0.0,6.5
546,2024-01-29 14:58:06,5.6,65.15514,0.0,6.5
547,2024-01-29 14:58:11,5.6,65.15688,0.0,6.5
548,2024-01-29 14:58:16,5.6,65.15777,0.0,6.533062
549,2024-01-29 14:58:22,5.664516,65.16048,0.0,6.597756
550,2024-01-29 14:58:27,5.589947,65.16277,0.0,6.599924
551,2024-01-29 14:58:32,5.501526,65.15278,0.0,6.6
552,2024-01-29 14:58:37,5.500051,65.16341,0.0,6.6
553,2024-01-29 14:58:42,5.56114,65.16364,0.0,6.6
554,2024-01-29 14:58:47,5.598704,65.15783,0.0,6.6
555,2024-01-29 14:58:52,5.512794,65.15827,0.0,6.6
556,2024-01-29 14:58:57,5.500424,65.16183,0.0,6.6
557,2024-01-29 14:59:02,5.500013,65.1594,0.0,6.6
558,2024-01-29 14:59:07,5.492478,65.15034,0.0,6.690207
559,2024-01-29 14:59:12,5.562571,65.15183,0.0,6.651904
560,2024-01-29 14:59:17,5.510693,65.15646,0.0,6.601725
561,2024-01-29 14:59:22,5.430308,65.15325,0.0,6.60006
562,2024-01-29 14:59:27,5.401,65.16113,0.0,6.6
563,2024-01-29 14:59:33,5.400034,65.16952,0.0,6.6
564,2024-01-29 14:59:38,5.493442,65.16994,0.0,6.6
565,2024-01-29 14:59:43,5.499783,65.17368,0.0,6.6
566,2024-01-29 14:59:48,5.5,65.17605,0.0,6.6
567,2024-01-29 14:59:53,5.5,65.17255,0.0,6.6
568,2024-01-29 14:59:58,5.5,65.17579,0.0,6.6
569,2024-01-29 15:00:03,5.5,65.17887,0.0,6.564809
570,2024-01-29 15:00:08,5.5,65.1727,0.0,6.502151
571,2024-01-29 15:01:35,0.0,0.0,0.0,0.0
572,2024-01-29 15:01:41,5.599582,65.18427,0.0,6.7
573,2024-01-29 15:01:46,5.599987,65.18608,0.0,6.7
574,2024-01-29 15:01:51,5.55797,65.18022,0.0,6.790786
575,2024-01-29 15:01:56,5.453724,65.1845,0.0,6.799846
576,2024-01-29 15:02:01,5.401802,65.18656,0.0,6.8
577,2024-01-29 15:02:06,5.400059,65.18495,0.0,6.894629
578,2024-01-29 15:02:11,5.319468,65.18233,0.0,6.899825
579,2024-01-29 15:02:16,5.397331,65.18491,0.0,6.82578
580,2024-01-29 15:02:21,5.445478,65.18178,0.0,6.800861
581,2024-01-29 15:02:26,5.498198,65.1812,0.0,6.884625
582,2024-01-29 15:02:31,5.499941,65.18296,0.0,6.899487
583,2024-01-29 15:02:36,5.57088,65.1831,0.0,6.830654
584,2024-01-29 15:02:41,5.599036,65.18111,0.0,6.801021
585,2024-01-29 15:02:47,5.599966,65.19295,0.0,6.800033
586,2024-01-29 15:02:52,5.691401,65.18776,0.0,6.8
587,2024-01-29 15:02:57,5.62527,65.19003,0.0,6.8
588,2024-01-29 15:03:02,5.600427,65.18018,0.0,6.8
589,2024-01-29 15:03:07,5.600017,65.18889,0.0,6.8
590,2024-01-29 15:03:12,5.6,65.18251,0.0,6.732638
591,2024-01-29 15:03:17,5.6,65.188,0.0,6.701092
592,2024-01-29 15:03:22,5.689795,65.19447,0.0,6.700035
593,2024-01-29 15:03:27,5.699663,65.19247,0.0,6.613003
594,2024-01-29 15:03:32,5.666476,65.18983,0.0,6.64838
595,2024-01-29 15:03:37,5.698887,65.19206,0.0,6.698285
596,2024-01-29 15:03:42,5.612111,65.18899,0.0,6.699947
597,2024-01-29 15:03:47,5.506381,65.19084,0.0,6.7
598,2024-01-29 15:03:52,5.500212,65.19285,0.0,6.7
599,2024-01-29 15:03:57,5.5,65.19209,0.0,6.7
600,2024-01-29 15:04:03,5.5,65.19368,0.0,6.7
601,2024-01-29 15:04:08,5.5,65.19197,0.0,6.735878
602,2024-01-29 15:04:13,5.469819,65.19173,0.0,6.701195
603,2024-01-29 15:04:18,5.4941,65.19743,0.0,6.816271
604,2024-01-29 15:04:23,5.438076,65.20105,0.0,6.813605
605,2024-01-29 15:04:28,5.45444,65.19678,0.0,6.800453
606,2024-01-29 15:04:33,5.498476,65.19659,0.0,6.800016
607,2024-01-29 15:04:38,5.499952,65.19594,0.0,6.8
608,2024-01-29 15:04:43,5.462498,65.19424,0.0,6.8
609,2024-01-29 15:04:48,5.402074,65.19724,0.0,6.8
610,2024-01-29 15:04:53,5.400068,65.19032,0.0,6.718268
611,2024-01-29 15:04:58,5.412774,65.19437,0.0,6.700614
612,2024-01-29 15:05:03,5.460456,65.19515,0.0,6.700021
613,2024-01-29 15:05:08,5.498677,65.20045,0.0,6.748716
614,2024-01-29 15:05:14,5.499955,65.19946,0.0,6.798301
615,2024-01-29 15:05:19,5.5,65.19856,0.0,6.709192
616,2024-01-29 15:05:24,5.406803,65.2021,0.0,6.632292
617,2024-01-29 15:05:29,5.400228,65.20573,0.0,6.534319
618,2024-01-29 15:05:34,5.4,65.20354,0.0,6.500578
619,2024-01-29 15:05:39,5.343157,65.20244,0.0,6.500017
620,2024-01-29 15:05:44,5.30144,65.20214,0.0,6.5
621,2024-01-29 15:05:49,5.285109,65.20625,0.0,6.551168
622,2024-01-29 15:05:54,5.202841,65.20563,0.0,6.522648
623,2024-01-29 15:05:59,5.200094,65.20485,0.0,6.504134
624,2024-01-29 15:06:04,5.295895,65.20612,0.0,6.506848
625,2024-01-29 15:06:09,5.299864,65.20552,0.0,6.500229
626,2024-01-29 15:06:14,5.3,65.20739,0.0,6.5
627,2024-01-29 15:06:19,5.3,65.20332,0.0,6.5
628,2024-01-29 15:06:24,5.3,65.20723,0.0,6.417726
629,2024-01-29 15:06:30,5.265199,65.20471,0.0,6.428506
630,2024-01-29 15:06:35,5.202161,65.2066,0.0,6.400943
631,2024-01-29 15:06:40,5.196705,65.20858,0.0,6.496253
632,2024-01-29 15:06:45,5.177561,65.20388,0.0,6.499937
633,2024-01-29 15:06:50,5.199256,65.20475,0.0,6.5
634,2024-01-29 15:06:55,5.252893,65.20495,0.0,6.5
635,2024-01-29 15:07:00,5.201776,65.21035,0.0,6.5
636,2024-01-29 15:07:05,5.20006,65.20866,0.0,6.449255
637,2024-01-29 15:07:10,5.274374,65.20808,0.0,6.401657
638,2024-01-29 15:07:15,5.29916,65.20874,0.0,6.488528
639,2024-01-29 15:07:20,5.215268,65.20474,0.0,6.49962
640,2024-01-29 15:07:25,5.200507,65.20676,0.0,6.564828
641,2024-01-29 15:07:30,5.200017,65.20584,0.0,6.598812
642,2024-01-29 15:07:35,5.166945,65.20859,0.0,6.554451
643,2024-01-29 15:07:41,5.102224,65.20926,0.0,6.50418
644,2024-01-29 15:07:46,5.100073,65.21301,0.0,6.403957
645,2024-01-29 15:07:51,5.1,65.21353,0.0,6.44125
646,2024-01-29 15:07:56,5.064351,65.21096,0.0,6.401377
647,2024-01-29 15:08:01,5.098979,65.21587,0.0,6.40002
648,2024-01-29 15:08:06,5.099966,65.21589,0.0,6.4
649,2024-01-29 15:08:11,5.109759,65.21405,0.0,6.4
650,2024-01-29 15:08:16,5.100322,65.21447,0.0,6.4
651,2024-01-29 15:08:21,5.100011,65.21481,0.0,6.4
652,2024-01-29 15:08:26,5.1,65.21866,0.0,6.4
653,2024-01-29 15:08:31,5.16547,65.21793,0.0,6.379052
654,2024-01-29 15:08:36,5.198859,65.21819,0.0,6.302724
655,2024-01-29 15:08:41,5.199961,65.21947,0.0,6.221982
656,2024-01-29 15:08:46,5.2,65.22141,0.0,6.200735
657,2024-01-29 15:08:52,5.2,65.21138,0.0,6.200026
658,2024-01-29 15:08:57,5.2,65.21311,0.0,6.121004
659,2024-01-29 15:09:02,5.2,65.21987,0.0,6.100701
660,2024-01-29 15:09:07,5.2,65.22212,0.0,6.111149
661,2024-01-29 15:09:12,5.124651,65.22048,0.0,6.198498
662,2024-01-29 15:09:17,5.188785,65.21625,0.0,6.199952
663,2024-01-29 15:09:22,5.284944,65.22059,0.0,6.291508
664,2024-01-29 15:09:27,5.2579,65.23143,0.0,6.213358
665,2024-01-29 15:09:32,5.206103,65.23008,0.0,6.200447
666,2024-01-29 15:09:37,5.283342,65.2325,0.0,6.200015
667,2024-01-29 15:09:42,5.145257,65.23203,0.0,6.2
668,2024-01-29 15:09:47,5.196838,65.23268,0.0,6.103629
669,2024-01-29 15:09:52,5.199896,65.22707,0.0,6.100121
670,2024-01-29 15:09:57,5.2,65.22879,0.0,6.194631
671,2024-01-29 15:10:03,5.2,65.23238,0.0,6.199821
672,2024-01-29 15:10:08,5.217266,65.23245,0.0,6.104321
673,2024-01-29 15:10:13,5.29726,65.23495,0.0,6.100146
674,2024-01-29 15:10:18,5.29991,65.23233,0.0,6.1
675,2024-01-29 15:10:23,5.280205,65.23737,0.0,6.192269
676,2024-01-29 15:10:28,5.191599,65.23449,0.0,6.199871
677,2024-01-29 15:10:33,5.121131,65.23446,0.0,6.2
678,2024-01-29 15:10:38,5.100696,65.23481,0.0,6.2
679,2024-01-29 15:10:43,5.100021,65.23789,0.0,6.2
680,2024-01-29 15:10:48,5.196005,65.24171,0.0,6.2
681,2024-01-29 15:10:53,5.199865,65.23871,0.0,6.2
682,2024-01-29 15:10:58,5.2,65.24552,0.0,6.2
683,2024-01-29 15:11:03,5.142474,65.23818,0.0,6.2
684,2024-01-29 15:11:08,5.196705,65.23551,0.0,6.2
685,2024-01-29 15:11:13,5.19989,65.24016,0.0,6.2
686,2024-01-29 15:11:19,5.2,65.2468,0.0,6.240718
687,2024-01-29 15:11:24,5.198216,65.24857,0.0,6.201623
688,2024-01-29 15:11:29,5.19994,65.242,0.0,6.200058
689,2024-01-29 15:11:34,5.2,65.24023,0.0,6.178034
690,2024-01-29 15:11:39,5.209741,65.24095,0.0,6.101321
691,2024-01-29 15:11:44,5.200325,65.25235,0.0,6.100048
692,2024-01-29 15:11:49,5.200011,65.25294,0.0,6.1
693,2024-01-29 15:11:54,5.2,65.25241,0.0,6.1
694,2024-01-29 15:11:59,5.2,65.25244,0.0,6.027513
695,2024-01-29 15:12:05,5.2,65.25443,0.0,6.00093
696,2024-01-29 15:12:10,5.132463,65.25592,0.0,6.000031
697,2024-01-29 15:12:15,5.101082,65.25806,0.0,5.922637
698,2024-01-29 15:12:20,5.100039,65.25618,0.0,5.850777
699,2024-01-29 15:12:25,5.1,65.25944,0.0,5.897614
700,2024-01-29 15:12:30,5.1,65.26283,0.0,5.810717
701,2024-01-29 15:12:35,5.1,65.26237,0.0,5.800353
702,2024-01-29 15:12:40,5.1,65.2621,0.0,5.800013
703,2024-01-29 15:12:45,5.1,65.25961,0.0,5.8
704,2024-01-29 15:12:50,5.1,65.26419,0.0,5.717799
705,2024-01-29 15:12:55,5.023957,65.26237,0.0,5.700607
706,2024-01-29 15:13:00,5.000793,65.26374,0.0,5.610606
707,2024-01-29 15:13:05,4.940794,65.26631,0.0,5.600354
708,2024-01-29 15:13:10,4.901343,65.26688,0.0,5.600012
709,2024-01-29 15:13:16,4.900047,65.26617,0.0,5.6
710,2024-01-29 15:13:21,4.9,65.26703,0.0,5.6
711,2024-01-29 15:13:26,4.9,65.26736,0.0,5.598848
712,2024-01-29 15:13:31,4.9,65.26846,0.0,5.505568
713,2024-01-29 15:13:36,4.871047,65.27248,0.0,5.426841
714,2024-01-29 15:13:41,4.802363,65.26315,0.0,5.400895
715,2024-01-29 15:13:46,4.800079,65.26686,0.0,5.400032
716,2024-01-29 15:13:51,4.8,65.27045,0.0,5.4
717,2024-01-29 15:13:56,4.8,65.27394,0.0,5.4
718,2024-01-29 15:14:01,4.8,65.27913,0.0,5.4
719,2024-01-29 15:14:06,4.8,65.28057,0.0,5.389663
720,2024-01-29 15:14:11,4.8,65.27837,0.0,5.303
721,2024-01-29 15:14:16,4.8,65.2752,0.0,5.350671
722,2024-01-29 15:14:21,4.8,65.28429,0.0,5.221372
723,2024-01-29 15:14:27,4.8,65.26981,0.0,5.200702
724,2024-01-29 15:14:32,4.8,65.28079,0.0,5.200023
725,2024-01-29 15:14:37,4.73325,65.28378,0.0,5.199131
726,2024-01-29 15:14:42,4.701105,65.28052,0.0,5.103283
727,2024-01-29 15:14:47,4.700035,65.28259,0.0,5.100109
728,2024-01-29 15:14:52,4.7,65.28592,0.0,5.1
729,2024-01-29 15:14:57,4.7,65.28394,0.0,5.003733
730,2024-01-29 15:15:02,4.686503,65.28819,0.0,5.059246
731,2024-01-29 15:15:07,4.602839,65.28836,0.0,5.001943
732,2024-01-29 15:15:12,4.60009,65.29275,0.0,5.000063
733,2024-01-29 15:15:17,4.6,65.2892,0.0,5.0
734,2024-01-29 15:15:22,4.6,65.28487,0.0,5.0
735,2024-01-29 15:15:27,4.546216,65.29,0.0,4.904414
736,2024-01-29 15:15:32,4.501544,65.29286,0.0,4.900148
737,2024-01-29 15:15:38,4.50005,65.2964,0.0,4.9
738,2024-01-29 15:15:43,4.566578,65.29588,0.0,4.9
739,2024-01-29 15:15:48,4.598885,65.29719,0.0,4.919721
740,2024-01-29 15:15:53,4.557334,65.29819,0.0,4.839055
741,2024-01-29 15:15:58,4.594591,65.29804,0.0,4.801283
742,2024-01-29 15:16:03,4.503412,65.29579,0.0,4.800043
743,2024-01-29 15:16:08,4.500113,65.29433,0.0,4.8
744,2024-01-29 15:16:13,4.5,65.3,0.0,4.8
745,2024-01-29 15:16:18,4.504964,65.3,0.0,4.8
746,2024-01-29 15:16:23,4.596833,65.30204,0.0,4.8
747,2024-01-29 15:16:28,4.512633,65.30485,0.0,4.810641
748,2024-01-29 15:16:33,4.401945,65.30305,0.0,4.720161
749,2024-01-29 15:16:38,4.400065,65.30424,0.0,4.700673
750,2024-01-29 15:16:43,4.4,65.30263,0.0,4.792242
751,2024-01-29 15:16:48,4.4,65.30816,0.0,4.864552
752,2024-01-29 15:16:54,4.4,65.30993,0.0,4.898816
753,2024-01-29 15:16:59,4.463435,65.30885,0.0,4.899962
754,2024-01-29 15:17:04,4.498763,65.31064,0.0,4.84712
755,2024-01-29 15:17:09,4.499959,65.30533,0.0,4.801552
756,2024-01-29 15:17:14,4.5,65.3074,0.0,4.703516
757,2024-01-29 15:17:19,4.5,65.31077,0.0,4.700119
758,2024-01-29 15:17:24,4.528836,65.30961,0.0,4.7
759,2024-01-29 15:17:29,4.596115,65.31081,0.0,4.7
760,2024-01-29 15:17:34,4.599869,65.30956,0.0,4.715161
761,2024-01-29 15:17:39,4.486603,65.31377,0.0,4.742219
762,2024-01-29 15:17:44,4.499555,65.31363,0.0,4.703547
763,2024-01-29 15:17:49,4.421068,65.31353,0.0,4.700062
764,2024-01-29 15:17:54,4.400701,65.31313,0.0,4.791205
765,2024-01-29 15:17:59,4.400025,65.31111,0.0,4.799709
766,2024-01-29 15:18:05,4.4,65.31397,0.0,4.8
767,2024-01-29 15:18:10,4.4,65.31326,0.0,4.8
768,2024-01-29 15:18:15,4.4,65.31653,0.0,4.8
769,2024-01-29 15:18:20,4.4,65.31874,0.0,4.8
770,2024-01-29 15:18:25,4.4,65.31746,0.0,4.8
771,2024-01-29 15:18:30,4.478332,65.3168,0.0,4.8
772,2024-01-29 15:18:35,4.490004,65.31432,0.0,4.8
773,2024-01-29 15:18:40,4.42335,65.31565,0.0,4.8
774,2024-01-29 15:18:45,4.400781,65.31465,0.0,4.8
775,2024-01-29 15:18:50,4.400025,65.31551,0.0,4.8
776,2024-01-29 15:18:55,4.423799,65.32294,0.0,4.8
777,2024-01-29 15:19:00,4.400783,65.31853,0.0,4.8
778,2024-01-29 15:19:05,4.413309,65.31351,0.0,4.8
779,2024-01-29 15:19:10,4.308056,65.3115,0.0,4.8
780,2024-01-29 15:19:15,4.300269,65.32156,0.0,4.8
781,2024-01-29 15:19:21,4.390788,65.31523,0.0,4.8
782,2024-01-29 15:19:26,4.441668,65.31984,0.0,4.8
783,2024-01-29 15:19:31,4.431344,65.32478,0.0,4.8
784,2024-01-29 15:19:36,4.401055,65.32133,0.0,4.756788
785,2024-01-29 15:19:41,4.310974,65.31885,0.0,4.750773
786,2024-01-29 15:19:46,4.300366,65.32282,0.0,4.79835
787,2024-01-29 15:19:51,4.300012,65.31945,0.0,4.730525
788,2024-01-29 15:19:56,4.39415,65.32186,0.0,4.701016
789,2024-01-29 15:20:01,4.305102,65.32175,0.0,4.700034
790,2024-01-29 15:20:06,4.300172,65.321,0.0,4.7
791,2024-01-29 15:20:11,4.3,65.32624,0.0,4.7
792,2024-01-29 15:20:16,4.39153,65.32049,0.0,4.7
793,2024-01-29 15:20:21,4.303064,65.32191,0.0,4.7
794,2024-01-29 15:20:26,4.300105,65.32126,0.0,4.7
795,2024-01-29 15:20:31,4.3,65.31557,0.0,4.7
796,2024-01-29 15:20:37,4.3,65.31724,0.0,4.7
797,2024-01-29 15:20:42,4.3,65.32017,0.0,4.7
798,2024-01-29 15:20:47,4.3,65.32327,0.0,4.641534
799,2024-01-29 15:20:52,4.3,65.32417,0.0,4.69804
800,2024-01-29 15:20:57,4.3,65.31992,0.0,4.699934
801,2024-01-29 15:21:02,4.394039,65.32186,0.0,4.7
802,2024-01-29 15:21:07,4.343412,65.32386,0.0,4.7
803,2024-01-29 15:21:12,4.337905,65.32178,0.0,4.7
804,2024-01-29 15:21:17,4.38364,65.32485,0.0,4.7
805,2024-01-29 15:21:22,4.302818,65.3224,0.0,4.7
806,2024-01-29 15:21:27,4.348863,65.32069,0.0,4.7
807,2024-01-29 15:21:32,4.377046,65.32174,0.0,4.660485
808,2024-01-29 15:21:37,4.302596,65.32469,0.0,4.602033
809,2024-01-29 15:21:42,4.300086,65.32265,0.0,4.600069
810,2024-01-29 15:21:47,4.3,65.32272,0.0,4.6
811,2024-01-29 15:21:52,4.3,65.32395,0.0,4.6
812,2024-01-29 15:21:58,4.3,65.32779,0.0,4.6
813,2024-01-29 15:22:03,4.3,65.32253,0.0,4.6
814,2024-01-29 15:22:08,4.3,65.32124,0.0,4.6
815,2024-01-29 15:22:13,4.3,65.3248,0.0,4.6
